city,state,region,time,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,source
New York,New York,East,2023-09-15T09:00:00Z,60.6,60.6,65.93,49.2,0,0,0,0,21.9,7,21,1018.5,9.9,9.3,0,0,0,10,Clear,clear-night,obs
New York,New York,East,2023-09-15T10:00:00Z,59.9,59.9,67.21,49,0,0,0,0,21.9,7.2,10,1018.4,9.9,13.9,0,0,0,10,Clear,clear-night,obs
New York,New York,East,2023-09-15T11:00:00Z,59.3,59.3,72.49,50.5,0,0,0,0,21.9,7.6,5,1018.6,9.9,25.5,18,0.1,0,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T12:00:00Z,59.3,59.3,71.19,50,0,0,0,0,23,8.3,15,1019,9.9,25.5,36,0.1,0,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T13:00:00Z,60.1,60.1,68.7,49.8,0,0,0,0,27.7,8.4,10,1019.1,9.9,32.7,127,0.5,1,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T14:00:00Z,62.3,62.3,64.02,50,0,0,0,0,24.7,10.1,20,1018.7,9.9,32.7,441,1.6,4,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T15:00:00Z,63.4,63.4,63.26,50.7,0,0,0,0,20.8,9.1,10,1018.4,9.9,32.7,320,1.2,3,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T16:00:00Z,65.8,65.8,62.07,52.5,0,0,0,0,20.8,7.7,355,1018,9.9,32.7,563,2,6,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T17:00:00Z,68.1,68.1,57.32,52.5,0,0,0,0,19.4,10.1,37,1017.4,9.9,32.7,847,3,8,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T18:00:00Z,69.2,69.2,53.95,51.8,0,0,0,0,42.8,9.2,350,1016.8,9.4,32.7,257,0.9,3,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T19:00:00Z,70.2,70.2,50.07,50.7,0,0,0,0,40.9,12.8,29,1016.1,9.9,32.7,350,1.3,4,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T20:00:00Z,70.9,70.9,49.68,51.2,0,0,0,0,25.4,8.3,351,1015.6,9.9,32.7,263,0.9,3,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T21:00:00Z,69.8,69.8,51.86,51.3,0,0,0,0,23.1,11.5,11,1015.2,9.9,32.7,196,0.7,2,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T22:00:00Z,69.4,69.4,56.56,53.3,0,0,0,0,27.7,10.3,18,1015.3,9.9,32.7,92,0.3,1,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-15T23:00:00Z,68.3,68.3,53.77,50.9,0,0,0,0,27.1,11.7,350,1014.8,9.9,32.7,5,0,0,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T00:00:00Z,66.3,66.3,55.16,49.8,0,0,0,0,23,9.4,355,1015,9.9,32.7,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T01:00:00Z,65.8,65.8,54.21,48.8,0,0,0,0,23,8.1,350,1015,9.9,25.5,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T02:00:00Z,65.1,65.1,56.83,49.4,0,0,0,0,23,9.3,46,1014.8,9.9,25.5,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T03:00:00Z,64.5,64.5,58.36,49.6,0,0,0,0,23,8.4,355,1014.8,9.9,25.8,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T04:00:00Z,63.8,63.8,58.75,49,0,0,0,0,23,5.5,353,1014.5,9.9,32.7,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T05:00:00Z,63.8,63.8,57.6,48.5,0,0,0,0,21.9,8.7,345,1014.3,9.9,25.5,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T06:00:00Z,63.9,63.9,56.23,48,0,0,0,0,24.2,8.1,345,1014,9.9,32.7,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T07:00:00Z,64.2,64.2,55.36,47.8,0,0,0,0,21.9,5.9,355,1013.7,9.9,32.7,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T08:00:00Z,63.6,63.6,56.01,47.6,0,0,0,0,23,8.5,344,1013.6,9.9,32.7,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T09:00:00Z,62.7,62.7,57.86,47.7,0,0,0,0,20.8,9.6,296,1013,9.9,32.7,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T10:00:00Z,62.4,62.4,58.07,47.4,0,0,0,0,23,7.2,320,1012.8,9.9,32.7,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
New York,New York,East,2023-09-16T11:00:00Z,61.6,61.6,58.94,47.1,0,0,0,0,25.3,7.2,275,1013,9.9,32.7,21,0.1,0,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T12:00:00Z,61.8,61.8,63.55,49.3,0,0,0,0,23,9.4,273,1013.2,9.9,32.7,81,0.3,1,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T13:00:00Z,63.3,63.3,61.04,49.6,0,0,0,0,21.9,8.8,305,1013.4,9.9,32.7,212,0.8,2,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T14:00:00Z,65.3,65.3,56.82,49.5,0,0,0,0,21.9,5.3,327,1013.6,9.4,32.7,316,1.1,3,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T15:00:00Z,68.5,68.5,52.54,50.5,0,0,0,0,39.1,11.8,286,1013.3,9.9,32.7,572,2.1,6,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T16:00:00Z,71.8,71.8,46.28,50.1,0,0,0,0,27.7,11.3,275,1013,9.9,32.7,755,2.7,8,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T17:00:00Z,73.2,73.2,43.45,49.6,0,0,0,0,21.9,8.9,295,1012.6,9.9,32.7,486,1.7,5,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T18:00:00Z,75.2,75.2,35.9,46.3,0,0,0,0,23,10.8,303,1012,9.9,32.7,598,2.2,6,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T19:00:00Z,76.4,76.4,36.22,47.7,0,0,0,0,20.1,11,293,1011.6,9.9,32.7,563,2,6,10,Partially cloudy,partly-cloudy-day,obs
New York,New York,East,2023-09-16T20:00:00Z,76,76,38.62,49,0,0,0,0,19.5,12.8,300,1012,10.1,58,494,1.8,5,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-16T21:00:00Z,74.9,74.9,41.4,49.9,0,0,0,0,21.9,12.8,310,1012,10.1,59,335,1.2,3,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-16T22:00:00Z,74,74,42.67,49.9,0,0,0,0,19.5,11.4,300,1012,10.1,52,172,0.6,2,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-16T23:00:00Z,72.9,72.9,44.25,49.9,0,0,0,0,18.3,10.3,300,1012,10.1,45,52,0.2,1,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-17T00:00:00Z,71,71,49.24,51,0,0,0,0,17.2,10.3,300,1012,10.1,37,44,0.2,0,10,Partially cloudy,partly-cloudy-night,fcst
New York,New York,East,2023-09-17T01:00:00Z,70.1,70.1,50.78,51,0,0,0,0,16.1,10.3,300,1013,10.1,30,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
New York,New York,East,2023-09-17T02:00:00Z,67.9,67.9,54.68,51,0,0,0,0,15,10.3,300,1014,10.1,22,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
New York,New York,East,2023-09-17T03:00:00Z,67,67,56.4,51,0,0,0,0,15,10.3,300,1014,10.1,14,0,0,0,10,Clear,clear-night,fcst
New York,New York,East,2023-09-17T04:00:00Z,65,65,62.86,52.1,0,0,0,0,13.9,9.2,300,1013,10.1,10,0,0,0,10,Clear,clear-night,fcst
New York,New York,East,2023-09-17T05:00:00Z,63.9,63.9,62.73,51,0,0,0,0,12.8,8.1,300,1014,10.1,7,0,0,0,10,Clear,clear-night,fcst
New York,New York,East,2023-09-17T06:00:00Z,63.1,63.1,64.74,51,0,0,0,0,11.4,8.1,300,1014,10.1,3,0,0,0,10,Clear,clear-night,fcst
New York,New York,East,2023-09-17T07:00:00Z,62,62,67.25,51,0,0,0,0,11.4,6.9,300,1015,10.1,4,0,0,0,10,Clear,clear-night,fcst
New York,New York,East,2023-09-17T08:00:00Z,62,62,64.61,49.9,0,0,0,0,10.3,6.9,300,1015,10.1,6,0,0,0,10,Clear,clear-night,fcst
New York,New York,East,2023-09-17T09:00:00Z,60,60,69.3,49.9,0,0,0,0,10.3,6.9,300,1015,10.1,8,0,0,0,10,Clear,clear-night,fcst
New York,New York,East,2023-09-17T10:00:00Z,58.9,58.9,72.03,49.9,0,0,0,0,10.3,6.9,300,1015,10.1,10,0,0,0,10,Clear,clear-night,fcst
New York,New York,East,2023-09-17T11:00:00Z,60,60,69.3,49.9,0,0,0,0,9.2,5.8,300,1015,10.1,13,9,0,0,10,Clear,clear-day,fcst
New York,New York,East,2023-09-17T12:00:00Z,61.1,61.1,69.42,51,0,0,0,0,8.1,5.8,300,1016,10.1,14,158,0.6,2,10,Clear,clear-day,fcst
New York,New York,East,2023-09-17T13:00:00Z,63.9,63.9,62.73,51,0,0,0,0,8.1,5.8,310,1016,10.1,14,379,1.4,4,10,Clear,clear-day,fcst
New York,New York,East,2023-09-17T14:00:00Z,67.9,67.9,54.68,51,0,0,0,0,6.9,4.7,300,1015,10.1,14,529,1.9,5,10,Clear,clear-day,fcst
New York,New York,East,2023-09-17T15:00:00Z,70.1,70.1,52.84,52.1,0,0,0,0,6.9,4.7,270,1016,10.1,15,649,2.3,6,10,Clear,clear-day,fcst
New York,New York,East,2023-09-17T16:00:00Z,72.9,72.9,46.05,51,0,0,0,0,9.2,5.8,240,1015,10.1,18,699,2.5,7,10,Clear,clear-day,fcst
New York,New York,East,2023-09-17T17:00:00Z,74.9,74.9,43.09,51,0,0,0,0,10.3,6.9,230,1015,10.1,23,703,2.5,7,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-17T18:00:00Z,76,76,41.57,51,0,4,0,0,10.3,6.9,220,1014,10.1,31,698,2.5,7,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-17T19:00:00Z,76,76,43.26,52.1,0,4,0,0,10.3,8.1,210,1014,10.1,41,468,1.7,5,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-17T20:00:00Z,76,76,44.72,53,0,4,0,0,11.4,8.1,200,1014,10.1,51,476,1.7,5,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-17T21:00:00Z,74.9,74.9,48.23,54.1,0,4,0,0,11.4,9.2,190,1013,10.1,61,284,1,3,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-17T22:00:00Z,74,74,51.36,54.9,0,4,0,0,11.4,9.2,180,1013,10.1,70,159,0.6,2,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-17T23:00:00Z,72.1,72.1,58.98,56.9,0,4,0,0,10.3,8.1,180,1013,10.1,77,72,0.3,1,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-18T00:00:00Z,71,71,63.6,58,0,38,0,0,10.3,8.1,180,1013,10.1,83,60,0.2,0,10,Partially cloudy,partly-cloudy-night,fcst
New York,New York,East,2023-09-18T01:00:00Z,70.1,70.1,67.73,58.9,0.012,38,0,0,10.3,6.9,190,1013,10.1,88,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
New York,New York,East,2023-09-18T02:00:00Z,70.1,70.1,70.39,60,0.02,38,0,0,9.2,6.9,200,1013,10.1,92,0,0,0,10,Overcast,cloudy,fcst
New York,New York,East,2023-09-18T03:00:00Z,70.1,70.1,73.14,61.1,0.02,38,0,0,9.2,6.9,210,1013,10.1,93,0,0,0,10,Overcast,cloudy,fcst
New York,New York,East,2023-09-18T04:00:00Z,69,69,75.89,61.1,0,38,0,0,9.2,5.8,210,1014,10.1,92,0,0,0,10,Overcast,cloudy,fcst
New York,New York,East,2023-09-18T05:00:00Z,69,69,78.34,62,0,38,0,0,9.2,5.8,210,1013,10.1,90,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
New York,New York,East,2023-09-18T06:00:00Z,67.9,67.9,81.3,62,0.02,64,0,0,9.2,6.9,210,1013,10.1,89,0,0,0,10,"Rain, Partially cloudy",rain,fcst
New York,New York,East,2023-09-18T07:00:00Z,67.6,67.6,83.37,62.3,0,77,0,0,9.6,6.9,206.7,1013,8.5,92.3,0,0,0,10,"Rain, Overcast",rain,fcst
New York,New York,East,2023-09-18T08:00:00Z,67.4,67.4,84.96,62.7,0,77,0,0,9.8,6.9,203.3,1013,6.8,95.7,0,0,0,10,"Rain, Overcast",rain,fcst
New York,New York,East,2023-09-18T09:00:00Z,67,67,87.12,63.1,0.031,77,0,0,10.3,6.9,200,1012,5.2,99,0,0,0,10,"Rain, Overcast",rain,fcst
New York,New York,East,2023-09-18T10:00:00Z,67,67,87.12,63.1,0,66,0,0,9.6,7.4,206.7,1012,5.3,97.7,5,0,0,10,"Rain, Overcast",rain,fcst
New York,New York,East,2023-09-18T11:00:00Z,67,67,87.12,63.1,0,66,0,0,8.7,7.6,213.3,1013,5.3,96.3,9,0,0,10,"Rain, Overcast",rain,fcst
New York,New York,East,2023-09-18T12:00:00Z,67,67,87.12,63.1,0.209,66,0,0,8.1,8.1,220,1011,5.5,95,14,0.1,0,10,"Rain, Overcast",rain,fcst
New York,New York,East,2023-09-18T13:00:00Z,68.1,68.1,83.93,63.1,0,66,0,0,8.5,7.6,223.3,1010,7,91.3,61,0.2,1,10,"Rain, Overcast",rain,fcst
New York,New York,East,2023-09-18T14:00:00Z,69,69,81.38,63.1,0,66,0,0,8.7,7.4,226.7,1010,8.6,87.7,108,0.4,1,10,"Rain, Partially cloudy",rain,fcst
New York,New York,East,2023-09-18T15:00:00Z,70.1,70.1,78.43,63.1,0.059,66,0,0,9.2,6.9,230,1010,10.1,84,155,0.6,2,10,"Rain, Partially cloudy",rain,fcst
New York,New York,East,2023-09-18T16:00:00Z,70.4,70.4,78.46,63.4,0,45,0,0,10.3,7.4,160,1010,10.1,83.3,152,0.5,2,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-18T17:00:00Z,70.6,70.6,78.48,63.6,0,45,0,0,11.6,7.6,90,1010,10.1,82.7,150,0.5,2,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-18T18:00:00Z,71,71,78.5,63.9,0.142,45,0,0,12.8,8.1,20,1009,10.1,82,147,0.5,1,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-18T19:00:00Z,71,71,77.52,63.6,0,45,0,0,13.2,8.7,13.3,1009,10.1,79,125,0.5,1,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-18T20:00:00Z,71,71,77.03,63.4,0,45,0,0,13.4,9.6,6.7,1008,10.1,76,102,0.4,1,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-18T21:00:00Z,71,71,76.07,63.1,0.071,45,0,0,13.9,10.3,0,1009,10.1,73,80,0.3,1,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-18T22:00:00Z,69.9,69.9,77.92,62.7,0,18,0,0,14.3,9.8,116.7,1009,10.1,70.3,67,0.2,1,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-18T23:00:00Z,69,69,79.35,62.3,0,18,0,0,14.5,9.6,233.3,1010,10.1,67.7,54,0.2,1,10,Partially cloudy,partly-cloudy-day,fcst
New York,New York,East,2023-09-19T00:00:00Z,67.9,67.9,81.3,62,0.169,18,0,0,15,9.2,350,1012,10.1,65,41,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst
New York,New York,East,2023-09-19T01:00:00Z,67.2,67.2,81.25,61.2,0,63,0,0,13.2,8.9,333.3,1011,10.1,48.3,27,0.1,0,10,"Rain, Partially cloudy",rain,fcst
New York,New York,East,2023-09-19T02:00:00Z,67,67,79.7,60.5,0,63,0,0,13.2,8.9,326.7,1012,10.1,39.7,14,0.1,0,10,"Rain, Partially cloudy",rain,fcst
New York,New York,East,2023-09-19T03:00:00Z,66.6,66.6,79.16,60,0.031,63,0,0,13.4,8.9,320,1011,10.1,31,0,0,0,10,"Rain, Partially cloudy",rain,fcst
Los Angeles,California,West,2023-09-11T07:00:00Z,69.6,69.6,81.96,63.9,0,0,0,0,4.7,0.5,325,1012.7,9.9,0,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-11T08:00:00Z,68.9,68.9,79.83,62.4,0,0,0,0,4.7,1,349,1012.5,9.9,0,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-11T09:00:00Z,69.5,69.5,78.05,62.4,0,0,0,0,5.8,0.7,322,1012.4,9.9,0,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-11T10:00:00Z,69.1,69.1,82.49,63.6,0,0,0,0,5.8,1,314,1012.3,8.8,0,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-11T11:00:00Z,67.5,67.5,87,63.5,0,0,0,0,5.8,0,0,1011.9,8.5,0,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-11T12:00:00Z,69.3,69.3,84.81,64.5,0,0,0,0,2.2,0,0,1011.9,9.9,4.3,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-11T13:00:00Z,68.6,68.6,86.22,64.3,0,0,0,0,2.2,0,0,1011.8,9,7.7,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-11T14:00:00Z,69.9,69.9,82.52,64.3,0,0,0,0,2.2,0,0,1012.4,8.5,13.8,16,0.1,0,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-11T15:00:00Z,71.7,71.7,77.13,64.1,0,0,0,0,4.7,0,0,1012.8,9.9,10.4,116,0.4,1,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-11T16:00:00Z,71.3,71.3,79.88,64.8,0,0,0,0,4.7,6.1,216,1013.4,8.2,10.4,164,0.6,2,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-11T17:00:00Z,72.4,72.4,76.08,64.4,0,0,0,0,4.7,3.5,232,1013.8,9.9,10.4,134,0.5,1,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-11T18:00:00Z,75.1,75.1,70.96,65,0,0,0,0,9.2,0.7,325,1014,9.9,13.8,321,1.2,3,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-11T19:00:00Z,85.5,86,45.68,62.1,0,0,0,0,9.2,4.7,83,1012.7,9.9,10.4,806,2.9,8,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-11T20:00:00Z,78.5,78.5,63.11,64.9,0,0,0,0,19.9,10.6,237,1013.2,9.7,13.8,633,2.3,6,5,Clear,clear-day,obs
Los Angeles,California,West,2023-09-11T21:00:00Z,78.7,78.7,57.41,62.4,0,0,0,0,12.8,6.4,263,1013,9.9,10.4,564,2,6,5,Clear,clear-day,obs
Los Angeles,California,West,2023-09-11T22:00:00Z,78.2,78.2,56.82,61.7,0,0,0,0,12.8,6.7,244,1012.5,9.9,13.8,313,1.1,3,5,Clear,clear-day,obs
Los Angeles,California,West,2023-09-11T23:00:00Z,77.2,77.2,51.32,57.9,0,0,0,0,12.8,8.1,236,1012.2,9.9,15.9,223,0.8,2,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T00:00:00Z,75.4,75.4,59.83,60.5,0,0,0,0,19.7,10.8,241,1012.3,9.9,15.9,209,0.8,2,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T01:00:00Z,71.4,71.4,71.56,61.7,0,0,0,0,11.4,7.5,226,1012.4,9.9,34.9,50,0.2,1,10,Partially cloudy,partly-cloudy-day,obs
Los Angeles,California,West,2023-09-12T02:00:00Z,72.2,72.2,69.41,61.6,0,0,0,0,11.4,0.3,0,1011.6,9.9,13.8,2,0,0,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T03:00:00Z,71.7,71.7,72.6,62.4,0,0,0,0,6.9,5.6,280,1012,9.9,13.8,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T04:00:00Z,69.5,69.5,79.91,63,0,0,0,0,6.9,1.9,312,1012.7,9.9,13.8,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T05:00:00Z,69.4,69.4,80.35,63.1,0,0,0,0,6.9,6.5,226,1013.1,9.9,7.7,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T06:00:00Z,68.5,68.5,80.88,62.4,0,0,0,0,5.8,2.8,136,1012.9,9.9,13.8,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T07:00:00Z,68.6,68.6,79.58,62.1,0,0,0,0,3.4,0.7,341,1012.6,9.9,13.8,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T08:00:00Z,67.3,67.3,81.38,61.4,0,0,0,0,3.4,0.7,336,1012.6,9.9,13.8,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T09:00:00Z,67,67,87.82,63.3,0,0,0,0,2.2,0.9,336,1012.2,9,7.7,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T10:00:00Z,66.3,66.3,85.32,61.8,0,0,0,0,2.2,3.1,262,1011.9,9.9,7.7,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T11:00:00Z,66.3,66.3,88.28,62.7,0,0,0,0,2.2,3.1,216,1011.9,9,7.7,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T12:00:00Z,65.6,65.6,85.91,61.3,0,0,0,0,2.2,0,0,1012,9.7,46.2,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Los Angeles,California,West,2023-09-12T13:00:00Z,65.6,65.6,88.03,62,0,0,0,0,2.2,0.5,333,1012.1,9.4,15.9,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-12T14:00:00Z,64.8,64.8,90.62,62,0,0,0,0,2.2,0,0,1012.4,7,13.8,15,0.1,0,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T15:00:00Z,68.3,68.3,84.77,63.6,0,0,0,0,4.7,0,0,1012.7,7.9,13.8,222,0.8,2,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T16:00:00Z,72.9,72.9,70.22,62.7,0,0,0,0,4.7,0.5,43,1012.7,9.7,7.7,423,1.5,4,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T17:00:00Z,74.2,74.2,71.39,64.3,0,0,0,0,4.7,3.7,193,1013,9.7,7.7,604,2.2,6,5,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T18:00:00Z,73.3,73.3,70.66,63.2,0,0,0,0,11.4,9.3,210,1013.5,9.9,4.3,748,2.7,7,5,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T19:00:00Z,73.8,73.8,67.7,62.4,0,0,0,0,11.4,9.7,218,1013.7,9.9,4.3,840,3,8,5,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T20:00:00Z,75.6,75.6,63.64,62.4,0,0,0,0,17.2,10.8,207,1013.4,9.9,4.3,869,3.1,9,5,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T21:00:00Z,74.7,74.7,63.74,61.6,0,0,0,0,16.1,9.7,225,1013,9.9,0,837,3,8,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T22:00:00Z,74,74,64.49,61.3,0,0,0,0,15,8.6,233,1012.5,9.9,7.7,741,2.7,7,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-12T23:00:00Z,74.1,74.1,60.61,59.6,0,0,0,0,15,10.7,226,1012.1,9.9,7.7,585,2.1,6,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-13T00:00:00Z,73.2,73.2,64.95,60.7,0,0,0,0,15,11.1,219,1011.8,9.6,4.3,394,1.4,4,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-13T01:00:00Z,70.4,70.4,67.56,59.1,0,0,0,0,15,9.6,223,1011.8,9.9,4.3,194,0.7,2,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-13T02:00:00Z,68.5,68.5,76.33,60.7,0,0,0,0,15,8.2,220,1011.8,9.9,4.3,8,0,0,10,Clear,clear-day,obs
Los Angeles,California,West,2023-09-13T03:00:00Z,67.2,67.2,82.35,61.6,0,0,0,0,12.8,5.6,218,1012.2,9.9,0,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-13T04:00:00Z,67.1,67.1,81.46,61.2,0,0,0,0,12.8,1.5,320,1013.1,9.9,0,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-13T05:00:00Z,66.3,66.3,81.85,60.6,0,0,0,0,12.8,1.3,328,1013.4,9.9,0,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-13T06:00:00Z,67.1,67.1,77.79,59.9,0,0,0,0,4.7,6.8,217,1013.8,9.9,4.3,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-13T07:00:00Z,67,67,80.51,60.8,0,0,0,0,4.7,0.7,322,1013.8,9.9,8.1,0,0,0,10,Clear,clear-night,obs
Los Angeles,California,West,2023-09-13T08:00:00Z,66.9,66.9,85.63,62.5,0,0,0,0,4.7,0.5,35,1013.8,9.9,98.2,0,0,0,10,Overcast,cloudy,obs
Los Angeles,California,West,2023-09-13T09:00:00Z,66.3,66.3,86.8,62.3,0,0,0,0,4.7,0,0,1013.7,9.9,98.3,0,0,0,10,Overcast,cloudy,obs
Los Angeles,California,West,2023-09-13T10:00:00Z,67,67,82.5,61.5,0,0,0,0,5.8,0.5,322,1013.6,9.9,100,0,0,0,10,Overcast,cloudy,obs
Los Angeles,California,West,2023-09-13T11:00:00Z,67,67,82.5,61.5,0,0,0,0,5.8,2.9,159,1013.6,9.9,100,0,0,0,10,Overcast,cloudy,obs
Los Angeles,California,West,2023-09-13T12:00:00Z,67.2,67.2,79.31,60.6,0,0,0,0,3.4,4.7,84,1013.5,9.9,100,0,0,0,10,Overcast,cloudy,obs
Los Angeles,California,West,2023-09-13T13:00:00Z,67.3,67.3,78.4,60.3,0,0,0,0,3.4,5,102,1013.8,9.9,100,0,0,0,10,Overcast,cloudy,obs
Los Angeles,California,West,2023-09-13T14:00:00Z,67,67,75.96,59.2,0,0,0,0,3.4,5.1,102,1014.2,9.7,100,10,0,0,10,Overcast,cloudy,obs
Los Angeles,California,West,2023-09-13T15:00:00Z,67.3,67.3,75.31,59.2,0,0,0,0,3.4,6.9,98,1014.9,9.7,100,53,0.2,1,10,Overcast,cloudy,obs
